Date,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
12/15/2010,124.44,124.93,123.89,124.1,160823100,95.87,-0.004571598,94.54357143,92.6584
12/16/2010,124.18,124.91,123.75,124.82,185035200,96.43,0.005801581,94.87571429,92.7942
12/17/2010,124.08,124.46,123.82,124.3,141075300,96.53,0.00107091,95.19571429,92.9342
12/20/2010,124.64,124.9,123.98,124.6,119085500,96.76,0.002414023,95.56857143,93.0688
12/21/2010,124.99,125.47,124.87,125.39,94965500,97.38,0.006340051,95.84714286,93.2142
12/22/2010,125.48,125.82,125.41,125.78,78878100,97.68,0.003110174,96.06142857,93.36
12/23/2010,125.64,125.78,125.29,125.6,70053700,97.54,-0.001430527,96.24714286,93.4888
12/27/2010,125.13,125.77,125.04,125.65,58126000,97.58,0.000397664,96.44357143,93.6256
12/28/2010,125.9,125.95,125.5,125.83,55309100,97.72,0.001432867,96.64571429,93.7614
12/29/2010,125.98,126.2,125.9,125.92,58033100,97.79,0.000715018,96.82785714,93.8898
12/30/2010,125.8,126.13,125.53,125.72,76616900,97.63,-0.001588176,96.97214286,94.0388
12/31/2010,125.53,125.87,125.33,125.75,91218900,97.66,0.000238574,97.07928571,94.1708
1/3/2011,126.71,127.6,125.7,127.05,138725200,98.67,0.010338033,97.25357143,94.319
1/4/2011,127.33,127.37,126.19,126.98,137409700,98.61,-0.000550948,97.41785714,94.4626
1/5/2011,126.58,127.72,126.46,127.64,133975300,99.12,0.005197398,97.65,94.611
1/6/2011,127.69,127.83,127.01,127.39,122519000,98.93,-0.001958699,97.82857143,94.7554
1/7/2011,127.56,127.77,126.15,127.14,156034600,98.74,-0.001962312,97.98642857,94.9012
1/10/2011,126.58,127.16,126.2,126.98,122401700,98.61,-0.001258287,98.11857143,95.044
1/11/2011,127.44,127.74,126.95,127.43,110287000,98.96,0.003543874,98.23142857,95.1924
1/12/2011,128.21,128.72,127.46,128.58,107929200,99.85,0.009024491,98.38642857,95.358
1/13/2011,128.63,128.69,128.05,128.37,129048400,99.69,-0.00163356,98.54,95.506
1/14/2011,128.19,129.33,128.1,129.3,117677900,100.41,0.007245112,98.74214286,95.661
1/18/2011,129.18,129.64,129.03,129.52,114401300,100.58,0.001701203,98.94642857,95.7836
1/19/2011,129.41,129.54,127.91,128.25,151958400,99.6,-0.009805471,99.07571429,95.8796
1/20/2011,127.96,128.4,127.13,128.08,175745700,99.47,-0.001325608,99.20714286,95.9764
1/21/2011,128.88,129.17,128.23,128.37,151462900,99.69,0.002264157,99.35214286,96.0912
1/24/2011,128.29,129.25,128.26,129.1,113715500,100.26,0.005687094,99.46571429,96.2098
1/25/2011,128.76,129.28,128.11,129.17,167552200,100.31,0.000542124,99.58714286,96.3366
1/26/2011,129.49,130.05,129.23,129.67,141281500,100.7,0.003870692,99.7,96.4934
1/27/2011,129.7,130.21,129.47,129.99,123302700,100.95,0.002468003,99.84428571,96.6578
1/28/2011,130.14,130.35,127.51,127.72,295637300,99.19,-0.017462792,99.87642857,96.816
1/31/2011,128.07,128.78,127.75,128.68,149249200,99.93,0.007516281,99.97071429,96.988
2/1/2011,129.46,130.97,129.38,130.74,167194300,101.53,0.01600889,100.1542857,97.1652
2/2/2011,130.4,130.84,130.33,130.49,118323600,101.34,-0.00191233,100.2607143,97.3334
2/3/2011,130.26,130.98,129.57,130.78,145886700,101.56,0.00222234,100.3942857,97.5076
2/4/2011,130.83,131.2,130.23,131.15,134634800,101.85,0.002829119,100.4971429,97.7144
2/7/2011,131.44,132.4,131.43,131.97,112439100,102.49,0.006252633,100.6335714,97.907
2/8/2011,132.09,132.64,131.73,132.57,99072800,102.95,0.004546176,100.8728571,98.1304
2/9/2011,132.21,132.63,131.61,132.27,146436700,102.72,-0.002262616,101.105,98.3438
2/10/2011,131.6,132.47,131.3,132.32,162708500,102.76,0.000378057,101.3242857,98.5682
2/11/2011,131.8,133.28,131.77,133.11,137710300,103.37,0.00597015,101.5464286,98.766
2/14/2011,133.03,133.54,132.88,133.43,101690700,103.62,0.002404148,101.7828571,98.9448
2/15/2011,133.02,133.22,132.32,133.01,119575400,103.29,-0.003147775,101.9678571,99.1118
2/16/2011,133.46,134.01,133.19,133.85,130183500,103.95,0.006314986,102.1821429,99.2942
2/17/2011,133.46,134.43,133.34,134.25,109810500,104.26,0.002988755,102.5442857,99.4816
2/18/2011,134.37,134.69,134.06,134.53,130002400,104.47,0.002085601,102.8685714,99.6662
2/22/2011,133.12,134.56,131.47,131.83,233116400,102.38,-0.020069851,102.9292857,99.8016
2/23/2011,131.75,132.07,130.21,131.02,227584000,101.75,-0.006144218,102.9585714,99.9134
2/24/2011,130.88,131.44,129.7,130.93,260431400,101.68,-0.000687145,102.9671429,100.0224
2/25/2011,131.48,132.41,131.4,132.33,141686900,102.77,0.010692957,103.0328571,100.1516
2/28/2011,132.82,133.32,132.38,133.15,141585500,103.4,0.006196579,103.0978571,100.3022
3/1/2011,133.57,133.69,130.89,130.93,258565500,101.68,-0.016673091,103.0071429,100.4072
3/2/2011,130.75,131.82,130.35,131.21,200277400,101.9,0.002138937,102.9485714,100.5146
3/3/2011,132.4,133.62,132.39,133.47,176480100,103.65,0.017224121,103.0121429,100.6524
3/4/2011,133.37,133.63,131.6,132.47,277202300,102.87,-0.007492126,102.9764286,100.7622
3/7/2011,132.86,133.16,130.74,131.43,216790400,102.07,-0.007851338,102.8657143,100.85
3/8/2011,131.64,133,131.07,132.58,174615000,102.96,0.008749988,102.8421429,100.9584
3/9/2011,132.32,132.8,131.6,132.39,153806000,102.81,-0.001432813,102.7607143,101.063
3/10/2011,131,131.18,129.81,129.94,301291800,100.91,-0.018505991,102.5214286,101.1268
3/11/2011,129.52,131.31,129.49,130.84,225621800,101.61,0.006925913,102.3171429,101.2032
3/14/2011,129.99,130.48,129.06,130.05,234974100,100.99,-0.006037534,102.2178571,101.2704
3/15/2011,126.59,129.33,126.5,128.56,359585400,99.84,-0.011457353,102.0814286,101.314
3/16/2011,128.15,128.57,125.28,126.18,468670300,97.99,-0.018512841,101.8178571,101.3004
3/17/2011,128,128.39,127.1,127.85,254303700,99.29,0.013235064,101.5692857,101.314
3/18/2011,128.84,128.88,127.51,127.76,230435400,99.65,0.003637251,101.3014286,101.3246
3/21/2011,129.35,130.01,129.2,129.74,153992600,101.19,0.01549781,101.2664286,101.3698
3/22/2011,129.72,129.89,129.17,129.29,129538600,100.84,-0.00346826,101.1907143,101.4118
3/23/2011,128.93,130,128.32,129.66,148603100,101.13,0.002861602,101.0107143,101.4622
3/24/2011,130.4,131.09,129.67,130.9,159129800,102.1,0.009563534,100.9557143,101.525
3/25/2011,131.24,131.87,130.89,131.3,155642800,102.41,0.003055744,100.98,101.5762
3/28/2011,131.58,131.92,130.94,130.98,109762400,102.16,-0.00243755,100.9228571,101.6256
3/29/2011,130.87,131.9,130.44,131.86,129798800,102.85,0.006719249,100.9257143,101.6744
3/30/2011,132.55,133.16,132.36,132.77,135835000,103.56,0.006901032,101.115,101.734
3/31/2011,132.6,132.96,132.45,132.59,132537100,103.41,-0.001355835,101.2435714,101.8102
4/1/2011,133.41,133.77,132.83,133.15,153850100,103.85,0.004223602,101.4478571,101.8978
4/4/2011,133.43,133.67,132.88,133.26,100768900,103.94,0.000826181,101.7407143,101.9828
4/5/2011,133,133.83,132.94,133.24,120791500,103.92,-0.000150331,102.1642857,102.056
4/6/2011,133.88,134,133.12,133.66,120411600,104.25,0.003152358,102.5185714,102.1348
4/7/2011,133.42,133.98,132.66,133.32,170731500,103.98,-0.00254388,102.8278571,102.2004
4/8/2011,133.91,133.99,132.31,132.86,147945400,103.63,-0.003449966,103.0021429,102.254
4/11/2011,133,133.45,132.14,132.46,121385400,103.31,-0.003010958,103.1785714,102.3364
4/12/2011,131.72,131.98,130.99,131.47,161187400,102.54,-0.00747377,103.2792857,102.3886
4/13/2011,132.08,132.18,130.96,131.46,162059000,102.53,-7.59E-05,103.31,102.4086
4/14/2011,130.7,131.76,130.27,131.56,161220400,102.61,0.000760384,103.3242857,102.434
4/15/2011,131.8,132.37,131.41,132.04,170006700,102.99,0.003648318,103.3835714,102.4626
4/18/2011,130.59,132.03,129.51,130.56,210759300,101.83,-0.011208609,103.3107143,102.4622
4/19/2011,130.76,131.35,130.44,131.31,124258800,102.42,0.005744403,103.2292857,102.4608
4/20/2011,132.88,133.39,132.79,133.1,156133800,103.81,0.013632004,103.2578571,102.478
4/21/2011,133.79,133.84,133.1,133.78,135935400,104.34,0.005109239,103.2928571,102.5104
4/25/2011,133.68,133.86,133.2,133.64,65757100,104.23,-0.001046617,103.3135714,102.5398
4/26/2011,134.05,135.06,133.91,134.79,146600000,105.13,0.008605102,103.4,102.575
4/27/2011,135.05,135.87,134.5,135.67,143031000,105.82,0.006528521,103.5121429,102.619
4/28/2011,135.43,136.29,135.41,136.11,124791100,106.16,0.00324334,103.6678571,102.6764
4/29/2011,136.16,136.57,135.98,136.43,115094100,106.41,0.002350547,103.8664286,102.7256
5/2/2011,137.07,137.18,135.95,136.22,126278700,106.25,-0.001538644,104.0764286,102.7654
5/3/2011,135.96,136.19,135.04,135.73,138375000,105.86,-0.003597258,104.3135714,102.7932
5/4/2011,135.67,135.73,134.23,134.83,182678500,105.16,-0.006630831,104.5014286,102.8488
5/5/2011,134.08,134.95,133.02,133.61,226900000,104.21,-0.009048244,104.6157143,102.898
5/6/2011,134.94,135.63,133.68,134.2,222787200,104.67,0.00441553,104.7357143,102.9578
5/9/2011,134.19,135.11,133.98,134.72,114104500,105.08,0.003875104,104.9678571,103.004
5/10/2011,135.17,136.11,135,135.87,114806900,105.97,0.008536045,105.2214286,103.0554
5/11/2011,135.67,135.69,133.82,134.44,193564200,104.86,-0.010524762,105.2964286,103.119
5/12/2011,134.08,135.36,133.39,135.08,171550700,105.36,0.004760436,105.3692857,103.1882
5/13/2011,135.15,135.34,133.56,134.04,157444900,104.55,-0.007698994,105.3921429,103.2062
5/16/2011,133.56,134.61,132.97,133.19,141675400,103.88,-0.006341522,105.3028571,103.2264
5/17/2011,132.69,133.35,132.12,133.17,192686200,103.87,-0.000150043,105.1635714,103.2624
5/18/2011,133.24,134.5,132.95,134.36,135217900,104.8,0.008935603,105.0664286,103.2992
5/19/2011,134.8,135.03,133.94,134.68,119489500,105.04,0.002381963,104.9685714,103.3438
5/20/2011,134.33,134.68,133.36,133.61,182594900,104.21,-0.007944615,104.8228571,103.4098
5/23/2011,131.98,132.72,131.59,132.06,168700000,103,-0.011601164,104.6185714,103.4376
5/24/2011,132.44,132.73,131.7,131.95,147199600,102.92,-0.000832852,104.4585714,103.4762
5/25/2011,131.42,132.94,131.38,132.39,151050100,103.26,0.003334703,104.3907143,103.5446
5/26/2011,132.03,133.24,131.78,133,164850000,103.73,0.004607465,104.3235714,103.6594
5/27/2011,133.37,133.87,132.96,133.51,120921900,104.13,0.003834166,104.2557143,103.7562
5/31/2011,134.77,134.92,133.84,134.9,164731200,105.22,0.010411735,104.2021429,103.8676
6/1/2011,134.51,134.92,131.76,131.87,233094300,102.85,-0.022461271,104.0585714,103.9008
6/2/2011,131.96,132.24,130.96,131.73,200466800,102.74,-0.00106148,103.8714286,103.9388
